"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Spirochaetes" "Spirochaetia" "Leptospirales" "Leptospiraceae" "Leptospira" "Leptospira_licerasiae"
"Bacteria" "Spirochaetes" "Spirochaetia" "Leptospirales" "Leptospiraceae" "Leptospira" "Leptospira_licerasiae"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Spirochaetes" "Spirochaetia" "Leptospirales" "Leptospiraceae" "Leptospira" "Leptospira_licerasiae"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Paludibaculum" "Paludibaculum_fermentans"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "delta_proteobacterium"
"Bacteria" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "delta_proteobacterium"
"Bacteria" "RCP2-54" "RCP2-54" "RCP2-54" "RCP2-54" "RCP2-54" "hydrothermal_vent"
"Bacteria" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "delta_proteobacterium"
"Bacteria" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "delta_proteobacterium"
"Bacteria" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "MBNT15" "delta_proteobacterium"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Solibacteraceae" "Candidatus_Solibacter" "Candidatus_Solibacter_Solibacter"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Acidobacteria" "Acidobacteriia" "Bryobacterales" "Bryobacteraceae" "Bryobacter" "Bryobacter_aggregatus"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Ectothiorhodospiraceae" "Ectothiorhodospira" "Ectothiorhodospira_imhoffii"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" "Pedosphaera" "Pedosphaera_parvula"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" "Pedosphaera" "Pedosphaera_parvula"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" "Pedosphaera" "Pedosphaera_parvula"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" "Pedosphaera" "Pedosphaera_parvula"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin5102"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin5102"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin516"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin5102"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin5102"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin515"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin5102"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin515"
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin515"
